OG Model SigSQ Parameter Model_confidence Parameter_pval Tree_size Mean_trait z0
OG0008373 Brownian 0.00545814888810763 NA 0.86 0.910891089108911 23 4.39906624242378 4.93084219783006
OG0008374 Brownian 0.00772826791708056 NA 0.92 0.732673267326733 19 3.55595292285639 3.10654683898003
OG0008375 OU 0.141219177391781 0.00996054642809683 0.08 0.891089108910891 19 2.22585749772791 2.29091951046364
OG0008377 Brownian 0.0238312589907477 NA 0.84 0.633663366336634 10 3.11405361346894 1.08451872887157
OG0008378 White 5.91840430048157 NA 0.94 0.0198019801980192 12 2.0241294754104 2.18597159784983
OG0008379 OU 0.0492760613502587 0.0158895589496299 0.14 0.831683168316832 23 1.85676982854189 1.8808508186493
OG0008380 OU 0.152465079326632 0.00439961515726777 0.22 0.930693069306931 19 2.85572947926801 2.33692089426098
OG0008382 OU 0.0365126933528284 0.00233115415293033 0.38 0.792079207920792 22 1.71338030019032 1.70131587381415
OG0008384 OU 0.0175674507258865 0.00371482442724202 0.33 0.891089108910891 20 4.17848328058104 3.89874091941813
OG0008385 OU 0.0354307484572955 0.00207142246363406 0.33 0.792079207920792 17 1.77424952183683 1.64975796555663
OG0008386 OU 0.0640427133775669 0.00436029930821828 0.33 0.871287128712871 18 1.16003064235757 1.80575398683122
OG0008387 White 1.7043837757942 NA 0.91 0.198019801980198 11 -1.02963858523011 -0.821056449027494
OG0008388 White 7.0226568443732 NA 0.96 0.0198019801980192 13 -0.37901477108979 -0.241603458343542
OG0008389 White 3.15747442119475 NA 0.93 0.0198019801980192 15 2.34377622479662 2.41716085346781
OG0008392 OU 0.191407404224639 0.0109374498346549 0.26 0.97029702970297 22 2.3045367035112 2.57890714308144
OG0008394 OU 0.0374572212008741 0.00370107940980113 0.14 0.891089108910891 18 1.57183539235113 1.75557964115874
OG0008395 OU 0.0220585116361524 0.0101900381911793 0.14 0.792079207920792 17 2.86929037680612 2.86696598786933
OG0008396 OU 0.44638065681542 0.0141973602067535 0.02 0.910891089108911 15 3.45546703565289 3.25348391154728
OG0008398 White 1.28204083623658 NA 0.92 0.336633663366336 11 5.40866304618626 5.44365094706308
OG0008399 OU 0.0370281767123534 0.00150048666018195 0.02 0.693069306930693 16 2.17416720790941 2.40796156791037
OG0008400 White 5.38090996034432 NA 0.97 0.0198019801980192 20 2.3679278595653 2.58477416595168
OG0008401 OU 0.215960526143623 0.0244312084639716 0.01 0.811881188118812 13 -0.474922860019717 -0.320770522227368
OG0008402 OU 0.0198478586224612 0.00264052546204802 0 0.653465346534653 11 0.316575817807765 0.545996719907985
OG0008403 OU 3.11135361815638 0.637975069861097 0.04 0.792079207920792 20 3.47058595528676 3.61351814206996
OG0008404 OU 0.0153685105604133 0.00469740846710819 0.28 0.732673267326733 18 2.77301767532923 2.91455290969414
OG0008405 OU 0.00850869382862827 0.00131158031745445 0.07 0.712871287128713 16 2.58068176249574 3.23766439044986
OG0008406 OU 0.0474326678914585 0.0017272669528931 0.3 0.633663366336634 19 2.65703263054271 2.30343646132565
OG0008407 OU 0.373405496353118 0.0921237965537215 0.05 0.965510120415607 23 3.98574123192914 4.01285842476374
OG0008408 OU 1.09092452104692 0.131242241197452 0 0.95049504950495 11 -0.034671788900838 0.225462110162914
OG0008410 OU 0.41545031177022 0.0324366036471258 0.05 0.943701308377772 16 -0.0122976025632313 0.252739999819871
OG0008411 OU 0.0255897191243108 0.00475250822970946 0.49 0.752475247524752 20 3.75759026944323 3.63377585425885
OG0008412 White 5.37901682449149 NA 0.93 0.0198019801980192 15 1.68168823230195 1.77116614962658
OG0008413 OU 0.0553253708448303 0.00581673269206042 0.25 0.792079207920792 21 4.39578519248974 4.13206479638241
OG0008414 OU 0.782176402450216 0.198955628219353 0.01 0.99009900990099 16 2.66472413995542 2.93993411731223
OG0008415 OU 0.0392497427023864 0.00433853539686415 0.23 0.792079207920792 16 3.24858570269962 2.73467215531812
OG0008416 OU 0.00769434361434154 0.000236185633249782 0.08 0.904545839021901 20 2.23839653199344 1.67500067615027
OG0008417 OU 0.0366605412329727 0.00210645848172434 0.16 0.99009900990099 16 1.33863596490262 1.5546971423694
OG0008418 OU 0.0263497442801726 0.00248694554134852 0.58 0.772277227722772 23 2.02056027003569 1.70991094049585
OG0008419 White 2.84089254983875 NA 0.94 0.0198019801980192 17 1.44595434119696 1.60492153636859
OG0008420 OU 0.0360536521742012 0.0033213336999497 0.48 0.772277227722772 20 1.93911385052293 1.59662908788581
OG0008421 Brownian 0.00770923424189151 NA 0.95 0.811881188118812 12 2.37320176695931 1.43244327180663
OG0008422 OU 0.0400717003061435 0.00960537968115635 0.24 0.871287128712871 21 2.95626185636671 2.85346276950442
OG0008423 OU 0.0854193768146435 0.0080760542165992 0.07 0.871287128712871 14 2.13023241987618 2.27789527157736
OG0008424 OU 12.5062223998282 0.70642752626887 0.03 0.534653465346534 20 1.44607306102526 1.59872055123675
OG0008425 White 7.03679161659018 NA 0.94 0.0198019801980192 10 1.62097865785983 1.94349144842454
OG0008426 White 3.53574353725651 NA 0.98 0.0198019801980192 13 2.8266329384927 2.99566877834328
OG0008428 Brownian 0.011939843743993 NA 0.9 0.97029702970297 17 1.99445454796591 1.80138176560159
OG0008429 OU 0.150876851440373 0.016410047862053 0.09 0.904545839021901 20 1.23608562505595 1.56379753419045
OG0008430 OU 0.0416771506386178 0.00840985603801089 0.28 0.871287128712871 23 2.30327499635097 2.16336376812956
OG0008431 White 2.60824404676769 NA 0.96 0.0198019801980192 22 2.83857797626806 3.03502781184155
OG0008439 OU 0.0187016361750599 0.00152591433457838 0.11 0.574257425742574 16 2.1049073329424 1.41276374474799
OG0008441 OU 0.0339259028303467 0.00455140260292436 0.09 0.99009900990099 16 2.42274068229357 2.09738224502792
OG0008442 White 1.92396718304623 NA 0.89 0.0198019801980192 11 1.77994438258443 2.41690204476715
OG0008443 White 1.43025613717027 NA 0.94 0.158415841584158 19 3.32416585874443 3.3302964711059
OG0008485 Brownian 0.00493482539065788 NA 0.87 0.871287128712871 24 4.61578961409501 4.25717762831687
OG0008486 White 1.49956370052894 NA 0.95 0.0594059405940588 12 4.21250786456133 4.24687424431949
OG0008487 OU 0.0346153489059854 0.00536904190247349 0.48 0.851485148514851 22 2.94366791486202 3.38262586860965
OG0008488 OU 0.214559708747428 0.0103638799600984 0.36 0.831683168316832 16 0.804800849006037 0.895549385097905
OG0008489 White 3.24429342818823 NA 0.96 0.0198019801980192 10 -0.195874020748866 -0.176051350252741
OG0008490 White 6.13614593114099 NA 0.96 0.0198019801980192 19 2.0783639611877 2.18613913508499
OG0008491 Brownian 0.00225460808086543 NA 0.86 0.871287128712871 20 4.03456049118546 3.37390317677017
OG0008492 White 4.39543724109527 NA 0.97 0.0198019801980192 14 0.018495945162619 0.228972701510785
OG0008493 White 2.44750923423458 NA 0.95 0.0198019801980192 20 1.3293213463852 1.66390156790528
OG0008494 White 6.53101749311084 NA 0.9 0.0198019801980192 14 -0.983447665674244 -0.80218811931939
OG0008496 White 2.19130977391789 NA 0.95 0.0198019801980192 24 4.17154340130554 4.22775986140417
OG0008497 OU 32.6530924566532 2.71759113596425 0.03 0.0594059405940588 20 4.51010262190395 4.58300256269437
OG0008499 OU 0.0179764703586375 0.0101740450184382 0.14 0.712871287128713 13 2.80701258844591 3.19397740460453
OG0008500 Brownian 0.00920763868213072 NA 0.92 0.693069306930693 22 3.71012020267217 3.3530757069177
OG0008501 Brownian 0.0204097506387821 NA 0.84 0.891089108910891 22 2.16767542211658 1.68470744626478
OG0008502 White 6.179730467256 NA 0.93 0.0198019801980192 22 -0.836252588328654 -0.724067882720163
OG0008503 OU 0.0563965718082479 0.00507329409734809 0.73 0.732673267326733 23 -1.24414081443591 -0.888702730762237
OG0008504 OU 0.0184081915171378 0.00301801687082312 0.55 0.613861386138614 23 2.79844600434548 3.00427384916411
OG0008505 OU 0.740067670944769 0.0534943750284771 0 0.99009900990099 10 0.0788829442815661 0.190969393333134
OG0008506 White 1.80029508924538 NA 0.96 0.0792079207920786 12 -1.85994095301116 -1.79179250179419
OG0008507 Brownian 0.00325465130366182 NA 0.82 0.910891089108911 24 3.6542095347795 4.04708627890744
OG0008508 OU 0.199404070737749 0.0140342556908874 0.42 1 17 0.663368457180442 1.33933007570691
OG0008509 White 3.71391694858758 NA 0.93 0.0198019801980192 14 2.80240263622139 2.8416554444825
OG0008510 White 5.19673456187865 NA 0.9 0.0198019801980192 22 2.66053307129245 2.86213749415726
OG0008511 White 3.71093583758211 NA 0.94 0.0198019801980192 22 3.26546770598485 3.40827345907472
OG0008512 White 7.72631192569933 NA 0.97 0.0198019801980192 15 5.66841959534061 5.67487314953556
OG0008513 OU 0.022070236754732 0.00339710125505179 0.43 0.95049504950495 20 3.33641845753142 3.08309277006989
OG0008514 Brownian 0.00333847695412513 NA 0.93 0.633663366336634 14 2.40372124362436 2.91590648751047
OG0008515 Brownian 0.0143040647445336 NA 0.94 0.831683168316832 16 1.98287744533484 2.00283418713918
OG0008516 Brownian 0.00787569390207804 NA 0.86 0.811881188118812 19 2.99966986761842 2.54488593885111
OG0008517 White 3.2861636667861 NA 0.98 0.0198019801980192 24 3.33562303105731 3.34623640127694
OG0008518 White 1.69575097046642 NA 0.96 0.0594059405940588 24 3.32956138757392 3.34330487827183
OG0008520 White 7.16426538347454 NA 0.94 0.0198019801980192 19 2.19580415896611 2.31977079302462
OG0008521 White 2.88548119388341 NA 0.92 0.0198019801980192 24 3.89037760530203 3.98336004768817
OG0008525 Brownian 0.00722227265152467 NA 0.92 0.732673267326733 20 2.93212460077962 3.30033042229647
OG0008527 White 2.56979011672494 NA 0.94 0.0198019801980192 21 2.48537274844924 2.58017008990459
OG0008529 White 5.90068732781383 NA 0.95 0.0198019801980192 18 2.55989071173878 2.7945161974001
OG0008530 OU 0.0297603734329105 0.00290713230303141 0.43 0.831683168316832 21 3.5792361426906 3.61794965415092
OG0008531 OU 3.10847752568718 0.765714752207284 0.02 0.495049504950495 21 2.17436362811506 2.23201065941384
OG0008532 OU 0.0617051213026409 0.00972403616938359 0.22 0.752475247524752 24 4.34751436550662 4.28277589886013
OG0008533 White 5.3585570729997 NA 0.96 0.0198019801980192 17 4.04752134408823 4.18308080688527
OG0008535 White 1.95359528378875 NA 0.95 0.0198019801980192 17 2.50970204964584 2.74256908356529
OG0008536 OU 0.0326032308806967 0.00288933163698817 0.43 0.752475247524752 20 3.69441080752954 3.52077874735372
OG0008537 OU 5.40509096591262 2.59737649271955 0.07 0.376237623762376 24 3.92794011479726 3.92844763036061
OG0008538 OU 0.0267708198175206 0.00811699348947089 0.26 0.930693069306931 21 2.07006482536076 2.48437918874642
OG0008539 Brownian 0.00795285124188417 NA 0.9 0.732673267326733 17 4.74425157698726 4.52941294541406
OG0008540 White 3.1979475140371 NA 0.92 0.0198019801980192 23 2.9440631108903 2.97292536979291
OG0008541 OU 0.0198334869710895 0.00251881669621763 0.67 0.811881188118812 23 3.43951054608182 3.13672838773999
OG0008542 White 2.31470516221767 NA 0.94 0.0198019801980192 22 3.09395975197922 3.08368162654747
OG0008543 Brownian 0.00684889719387837 NA 0.93 0.811881188118812 14 3.53817723358203 4.18043728547639
OG0008545 OU 0.378413452718611 0.0712705501755475 0.02 0.958965879170383 25 3.46925860913149 3.47725674923566
OG0008547 White 5.4091908073678 NA 0.93 0.0198019801980192 22 2.24561504905406 2.46590175694946
OG0008548 White 2.82877757846401 NA 0.93 0.0198019801980192 16 2.73745831982024 2.74735644133909
OG0008549 OU 0.0290841716275672 0.00210335784566034 0.53 0.930693069306931 24 1.26985083856936 1.1098839163136
OG0008550 OU 0.0140881504472532 0.00320269635090298 0.57 0.693069306930693 22 3.70068701286318 4.30611542686436
OG0008551 OU 0.0471626458729939 0.00535093407192066 0.41 0.633663366336634 22 2.11630980480699 2.54061370298976
OG0008552 OU 0.0209427895071893 0.00616653919534662 0.47 0.772277227722772 24 2.8279640485122 3.14683501401228
OG0008554 OU 0.147003851428126 0.00828969877825565 0.33 1 23 1.80390277747139 1.87800763555479
OG0008555 OU 4.07618363132196 0.790164640613855 0.04 0.514851485148515 23 3.66876514136857 3.78851435949032
OG0008556 White 2.72337547455645 NA 0.98 0.0198019801980192 17 4.9202747446506 4.92077719696094
OG0008557 OU 0.161043086865088 0.0154559633199799 0.12 0.95049504950495 21 2.34885847027536 2.43045284951076
OG0008561 OU 0.108673963897597 0.0128688798552435 0.24 0.93497644134804 21 4.5635328446032 4.32038522265414
OG0008563 White 1.63877676156664 NA 0.95 0.0990099009900984 17 4.02526418906163 4.02296175228156
OG0008564 White 1.44248116833928 NA 0.97 0.158415841584158 21 4.26080999074675 4.26627346049978
OG0008565 OU 0.0209892508833749 0.00304686554364765 0.02 0.712871287128713 11 3.40668687453809 3.53943162701741
OG0008567 OU 21.4101185235371 2.7167521238497 0.04 0.158415841584158 20 2.39686410673992 2.52202182620753
OG0008568 OU 0.0305564714536778 0.0027256115466264 0.34 0.772277227722772 18 2.59538359857481 2.28316263684666
OG0008572 OU 0.0320291376560154 0.0052496614325844 0.23 0.930693069306931 17 1.99066527804799 2.02966990032579
OG0008573 White 2.91744279411138 NA 0.94 0.0198019801980192 18 1.83804960384404 1.8868989373318
OG0008574 OU 0.0220950382785958 0.000994128874312097 0.16 0.693069306930693 15 1.34834506727277 1.38521074933952
OG0008575 OU 0.0376343232144199 0.00706178267795668 0.24 0.812107084118441 21 4.55038999982289 4.32272208824724
OG0008576 White 4.6300149712326 NA 0.98 0.0198019801980192 17 0.716317593862614 0.738991160485753
OG0008578 OU 12.0720919648287 2.70282031632672 0.04 0.356435643564356 20 3.41285305790323 3.59480241894188
OG0008579 Brownian 0.0144969487326558 NA 0.9 0.831683168316832 18 2.37610653029632 2.07569047897576
OG0008581 White 2.16722198149763 NA 0.97 0.0198019801980192 17 2.69460421934907 2.72331351257127
OG0008583 White 2.00841952375192 NA 0.95 0.0198019801980192 20 3.54355948314717 3.55603013662493
OG0008584 OU 4.72157969210263 0.630475761491151 0.05 0.930693069306931 22 4.56209378697483 4.56369343112725
OG0008585 Brownian 0.00725875369877166 NA 0.93 0.891089108910891 22 4.82299426905457 3.76967252842445
OG0008589 OU 0.0219621606263058 0.00526142061451844 0.44 0.930693069306931 19 5.70134021146593 5.99917865127438
OG0008591 OU 0.0349305632580867 0.00384439244167451 0.57 0.930693069306931 21 1.70241130618686 1.79012521994048
OG0008592 OU 0.0870783508667279 0.00655070984435234 0.35 0.673267326732673 20 4.10868630975666 4.12101469884208
OG0008593 OU 0.0302453492343102 0.00615395596332958 0.35 0.712871287128713 21 4.00547341283005 3.75049840003549
OG0008595 OU 4.69409528759912 1.32422054743028 0.03 0.613861386138614 18 2.42048765913203 2.75830266387539
OG0008596 OU 0.162378336766201 0.0114849097405605 0.17 0.910891089108911 23 0.797277366492916 0.787053476259694
OG0008597 White 0.578602900760857 NA 0.95 0.257425742574257 16 4.79866940367791 5.22251437321603
OG0008599 White 5.95709132737565 NA 0.97 0.0198019801980192 16 1.21903864910918 1.51842565555549
OG0008600 White 4.32228581809592 NA 0.94 0.0198019801980192 17 3.38580042102611 3.41441353391396
OG0008603 OU 0.0252303764768508 0.00283317451634609 0.49 0.653465346534653 22 2.81157684727734 2.55883173874996
OG0008605 OU 0.0358633179813629 0.00363715988324237 0.11 1 17 2.48665636115359 2.31861726325418
OG0008606 OU 0.205911478574854 0.0271104566318066 0.03 0.925531697649724 17 0.868639815733484 0.896185185483381
OG0008607 OU 0.011378105596411 0.000398898913609685 0 0.594059405940594 12 3.14298060673364 1.79552171288699
OG0008608 White 3.80548277660487 NA 0.96 0.0198019801980192 19 4.31523114744195 4.33611012646368
OG0008610 OU 0.0125496277371448 0.00260436085163155 0.53 0.811881188118812 20 3.44756543908298 2.73796317918276
OG0008611 White 3.2384864131933 NA 0.95 0.0198019801980192 15 3.51065940395488 3.55061580825085
OG0008612 OU 0.12210360000979 0.0127364552639765 0.07 0.812107084118441 14 3.52963781636937 3.8162385112811
OG0008613 OU 0.0762782358597064 0.00548189009841621 0.5 0.930693069306931 21 1.39041082573796 2.06332300811499
OG0008615 OU 0.0250169883159215 0.00390841353654066 0.45 0.95049504950495 20 0.691792612966432 1.37875024087371
OG0008616 OU 0.0167535012727142 0.00320767089543679 0.44 0.930693069306931 20 2.5449831991052 3.0596810580096
OG0008617 White 2.45581624617676 NA 0.92 0.0198019801980192 21 2.92301794039386 2.93249197744068
OG0008618 Brownian 0.00479231888618751 NA 0.94 0.811881188118812 22 3.11116751734293 2.27926410128219
OG0008619 White 3.16713444951072 NA 0.95 0.0198019801980192 19 3.44793116839551 3.61823859129091
OG0008620 OU 0.0514226938681602 0.00339207632836248 0.42 0.752475247524752 20 1.97653019047398 1.62207345782955
OG0008622 OU 0.0832850822763615 0.00202676950124313 0.41 0.712871287128713 19 3.29160749573508 1.71304060537683
OG0008623 OU 0.765641749139948 0.10180947682609 0.03 0.99009900990099 20 2.86536027432455 3.12217875000869
OG0008624 OU 0.121602280234438 0.0170933679105079 0.01 0.99009900990099 11 -0.868260438009252 -0.33042212342464
OG0008625 OU 0.0192497974754282 0.00353153681864607 0.09 0.811881188118812 15 -0.478342856483589 -0.315006788316286
OG0008626 White 5.25128882672905 NA 0.9 0.0198019801980192 12 -1.29806173630371 -1.22478566387473
OG0008627 OU 0.0285916579543879 0.00295725468818432 0.24 0.851485148514851 17 0.711929482830272 1.09258638744927
OG0008628 OU 0.0148158794897255 0.00390140579041556 0.45 0.831683168316832 22 5.25705929198139 4.98016654472189
OG0008629 OU 0.382173860159237 0.0112023338519698 0.23 0.958965879170383 20 3.66338789074112 3.28659449807759
OG0008630 OU 0.1271033183181 0.00598648967013571 0.38 0.811881188118812 22 1.4069291435943 1.37675672466784
OG0008631 OU 0.0373742782360993 0.00426971502429591 0.42 0.752475247524752 18 1.37082219509731 1.17297102716874
OG0008632 OU 0.0156587419874663 0.00281357965855061 0.4 0.673267326732673 18 3.70179175450255 4.55498100099793
OG0008633 OU 0.0257910858384376 0.00435964366318453 0.42 0.871287128712871 20 2.25425038878376 2.42500204523163
OG0008634 OU 0.0292968343970317 0.00307680417752967 0.52 0.693069306930693 19 3.67944481272514 3.510079583477
OG0008635 OU 0.0331451757778472 0.00366869446294043 0.28 0.673267326732673 15 4.04859623143397 3.74838062377965
OG0008643 White 9.63816456678585 NA 0.93 0.0198019801980192 11 1.55045834693953 1.67762208098189
OG0008644 OU 0.209498518066003 0.0159408538375093 0 0.749711673007031 11 -0.773694457994849 -0.493967926569024
OG0008645 OU 0.23871016884084 0.0246263460648577 0 0.891089108910891 12 2.65226716826252 2.80287751925291
OG0008646 OU 0.00435621101532576 0.000929610931532449 0.03 0.712871287128713 12 3.7176806668563 3.98222730430183
OG0008703 White 7.36743515516607 NA 0.95 0.0198019801980192 11 -1.28473032695763 -1.17133598746797
OG0008704 White 4.65174380867518 NA 0.97 0.0198019801980192 15 -1.6407442539412 -1.56627725534275
OG0008705 OU 0.153819723583755 0.00735703782517059 0.34 0.653465346534653 13 1.99614412909236 2.7451894513081
OG0008706 OU 0.0274955473527337 0.00269778279751258 0.01 0.376237623762376 13 -3.70742690075552 -2.71602260422412
OG0008707 White 6.4691675007939 NA 0.98 0.0198019801980192 12 -0.77751073039532 -0.698241843195166
OG0008709 OU 0.179756860402815 0.00877957164087731 0.13 0.871287128712871 18 -0.171426909129045 0.480689973467364
OG0008710 White 4.88387442072604 NA 0.91 0.0198019801980192 19 3.12123914264952 3.1623883001127
OG0008712 OU 0.0251814728904518 0.016815649448733 0.39 0.891089108910891 21 5.16242094534403 5.121868522525
OG0008713 White 5.13196288373992 NA 0.99 0.0198019801980192 12 -1.97538159693718 -1.91088102517841
OG0008715 White 8.53847063846989 NA 0.86 0.0198019801980192 10 -0.702203624156811 -0.617654943623651
OG0008717 Brownian 0.00229515815750489 NA 0.85 0.97029702970297 23 3.92893879514122 4.42883699797429
OG0008719 Brownian 0.00489980762675772 NA 0.84 0.871287128712871 19 3.63998230025837 3.39678765403555
OG0008720 Brownian 0.00707068953201409 NA 0.91 0.752475247524752 18 3.797650892834 2.8766006873247
OG0008721 Brownian 0.00280278850203704 NA 0.86 0.930693069306931 22 3.70145977438958 3.31732961091929
OG0008722 Brownian 0.0134686810289043 NA 0.94 0.732673267326733 18 -1.07961802343066 0.52112149701955
OG0008723 Brownian 0.00417254456182287 NA 0.89 0.752475247524752 14 3.19643395934737 2.1250207420367
OG0008724 OU 0.0506929655283186 0.00494496726617352 0.35 0.772277227722772 14 -2.04342710482573 -1.19364634934066
OG0008730 White 2.39146517355486 NA 0.96 0.0198019801980192 22 3.52839676561444 3.53008967242823
OG0008732 OU 0.0547389386751157 0.00516521453183753 0.06 0.99009900990099 14 2.07256288117029 2.51316436878514
OG0008737 White 2.70888684825666 NA 0.96 0.0198019801980192 21 3.17140898895377 3.28243508829916
OG0008739 White 2.96869039225043 NA 0.98 0.0198019801980192 20 2.22375888497699 2.51483619065358
OG0008740 White 7.265876441413 NA 0.98 0.0198019801980192 19 2.9736254216429 3.10105844426171
OG0008741 OU 0.308491443867881 0.0198467365558308 0.05 0.99009900990099 17 2.00166581801453 2.05349525889165
OG0008744 White 2.21167758724253 NA 0.92 0.0198019801980192 17 2.095258844412 2.25278980457768
OG0008746 White 1.79227771004315 NA 0.92 0.0198019801980192 14 2.68386824855533 2.89510630042601
OG0008747 White 1.72215264982624 NA 0.98 0.039603960396039 20 4.33265686521139 4.35894895760226
OG0008750 OU 0.0421832386671474 0.00523110101495443 0.43 0.99009900990099 21 4.66713950943366 4.50012433034792
OG0008753 OU 2.86492887051262 0.674758897269341 0.04 0.376237623762376 20 2.77614537609758 2.77136265369435
OG0008758 OU 2.93761792919284 0.81916149844274 0.01 0.514851485148515 21 2.76843428472779 3.05952474416811
OG0008759 White 6.97716613830931 NA 0.98 0.0198019801980192 14 2.07780199378536 2.28089200437012
OG0008763 OU 0.184431533082153 0.040690532906728 0.07 0.831683168316832 22 2.78837427205548 3.15672166255641
OG0008764 OU 0.157337447632022 0.0153722313985043 0.15 0.904545839021901 22 2.24360311655755 2.36705660418865
OG0008765 Brownian 0.0142138635735671 NA 0.87 0.910891089108911 19 3.43319632638668 2.80686030358518
OG0008766 OU 0.0418143415228067 0.00936131007823091 0.33 0.97029702970297 23 3.98907222210369 4.18097341836884
OG0008768 White 3.96706720180981 NA 0.96 0.0198019801980192 20 3.28699624839845 3.41022365466252
OG0008769 OU 2.7872718522454 0.650331816822388 0.04 0.772277227722772 22 4.33113138628988 4.52885764061576
OG0008770 Brownian 0.00793452700673562 NA 0.94 0.712871287128713 17 3.50997606285807 3.49840021484867
OG0008771 Brownian 0.018697541696988 NA 0.9 0.752475247524752 18 3.2074438635874 3.23365459905486
OG0008772 White 3.24249200090613 NA 0.96 0.0198019801980192 21 2.81540729822026 3.00139624380589
OG0008773 White 5.07504211778025 NA 0.97 0.0198019801980192 16 1.50138938975316 1.75440820401036
OG0008774 OU 2.84283510673523 1.00356648256635 0.04 0.376237623762376 21 3.08001957089202 3.07421847868383
OG0008775 OU 0.0157143970542941 0.00316152649997906 0.4 0.910891089108911 22 5.36154016491077 4.92073883764261
OG0008776 OU 0.0276857827874173 0.0141597435325321 0.15 0.792079207920792 20 3.40440512700074 3.45397549686829
OG0008777 OU 0.014536835903692 0.0027989168395379 0.71 0.653465346534653 22 4.20256940774101 4.28308302019401
OG0008778 OU 2.00753995757374 0.216873669495957 0.04 0.95049504950495 22 3.40997086345198 3.46919694897829
OG0008779 OU 0.0438492843845823 0.00302632657147926 0.33 0.831683168316832 19 5.00503902695261 4.20805995167615
OG0008780 OU 0.0416142378388635 0.00454095236429536 0.42 0.792079207920792 21 4.08731153163595 3.80191210149362
OG0008781 OU 0.0575699063323565 0.00814801175335757 0.36 0.930693069306931 22 3.26468978821679 3.05720090366289
OG0008782 OU 0.0124315562873303 0.00244600932070859 0.44 0.95049504950495 23 4.44444894987229 4.49299769063808
OG0008784 OU 0.0588626884358164 0.0117061422234847 0.31 0.93497644134804 22 2.86282997544383 3.28158145732648
OG0008785 OU 0.00468574923860164 0.000452493330094002 0.22 0.673267326732673 23 3.06487860838708 3.32464377340864
OG0008787 OU 29.084326091156 2.68592720629834 0 0.277227722772277 17 2.35203707229153 2.62310727487631
OG0008788 Brownian 0.006547625287092 NA 0.95 0.891089108910891 20 2.6663007366333 3.40064128279201
OG0008789 White 2.79319713992806 NA 0.93 0.0198019801980192 20 2.71637287148843 2.91095285852056
OG0008792 OU 0.0319674594115227 0.00463021057015235 0.72 0.811881188118812 21 3.4218150055317 3.20522648285522
OG0008793 OU 0.0136002570471891 0.00275760523747278 0.48 0.910891089108911 21 4.04197917500282 3.78352269295462
OG0008794 Brownian 0.0088753854715211 NA 0.89 0.851485148514851 18 2.70789727905544 2.90394968503285
OG0008795 White 1.56086925297387 NA 0.97 0.0990099009900984 19 2.701128193589 2.7896900785562
OG0008797 OU 0.0430481541913637 0.0044993833738705 0.18 0.95049504950495 15 1.64226692486959 1.42375106432742
OG0008798 OU 0.0313314423943177 0.0085699112584113 0.44 0.915381456690053 21 3.85703189871024 3.97055744350514
OG0008799 OU 0.0724222500728746 0.00522678644803085 0.31 0.752475247524752 17 0.362196730529248 1.03424322618897
OG0008800 OU 0.108228980139348 0.0158105589115669 0.07 0.613861386138614 21 2.62746249494468 2.73449145992925
OG0008801 OU 0.102147034584218 0.0170548918498072 0.2 0.910891089108911 21 2.53790815359659 2.63972987267099
OG0008802 White 9.05832419169738 NA 0.97 0.0198019801980192 10 2.40013836425076 2.66268864459668
OG0008803 OU 0.0209059788200739 0.00473961596941935 0.44 0.811881188118812 22 2.78749841716894 2.84850031041725
OG0008804 White 2.49411345854179 NA 0.98 0.0198019801980192 18 3.07717280417533 3.1912067184091
OG0008805 White 5.32640327495175 NA 0.97 0.0198019801980192 11 1.3651827191361 1.47428420536442
OG0008807 OU 0.602586296747018 0.0747450831833441 0.04 0.891089108910891 21 3.01957030123174 3.37898737062852
OG0008808 OU 0.053018859436741 0.0090598829979645 0.04 0.851485148514851 13 1.02499860287188 1.30717888631677
OG0008809 White 3.15774862546234 NA 0.93 0.0198019801980192 22 2.34695507764688 2.46974488545018
OG0008810 White 3.8962283160262 NA 0.97 0.0198019801980192 19 2.91798386503703 3.02021755085113
OG0008811 OU 0.566110355359106 0.0272145089372055 0.05 1 21 2.73365988164054 2.84809275889462
OG0008812 OU 0.0352592216931355 0.00544620697938926 0.4 0.871287128712871 19 2.7212464158173 3.17000023948549
OG0008813 Brownian 0.0116503681702307 NA 0.88 0.712871287128713 12 1.35654332251749 0.789135923695975
OG0008814 White 6.20161063234928 NA 0.96 0.0198019801980192 22 4.35154789658436 4.37488201508273
OG0008815 White 3.61304465545929 NA 0.95 0.0198019801980192 22 2.48460985652213 2.62965607547132
OG0008816 White 3.66648694932172 NA 0.96 0.0198019801980192 21 4.45179649940597 4.46860464760489
OG0008817 White 3.81288180745922 NA 0.94 0.0198019801980192 20 1.91519406738225 2.20541339486263
OG0008820 OU 0.0481023954217556 0.00618099506750968 0.05 0.871287128712871 13 -1.33910916669423 -0.847242499872564
OG0008821 White 2.19989675675456 NA 0.96 0.0198019801980192 22 4.651572955046 4.64382936588435
OG0008822 White 1.8693067934448 NA 0.95 0.0594059405940588 21 4.18082752236892 4.17618912821827
OG0008823 OU 0.103228929072256 0.0157346728800345 0.16 0.95049504950495 23 4.79699846437011 4.78910555666725
OG0008824 OU 0.0172347857352231 0.00192345867174947 0.55 0.673267326732673 22 3.99420921416651 3.09594255252716
OG0008825 Brownian 0.00422610187201167 NA 0.83 0.772277227722772 21 3.98419553842879 3.95135486354502
OG0008826 OU 0.0206882594385905 0.00528103794999138 0.29 0.811881188118812 19 2.1187358350014 2.5766321218254
